#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
447,declaracion de la renta,所得税申报表,es,45,41000,0.45,1.12,declaracion de la renta 2024,2025-10-21 03:40:36,"Sitelinks,Video preview,Knowledge panel,People also ask",44000,356000,363000,2015-09-01,"Informational,Non-branded,Non-local"
448,robert de niro,罗伯特·德尼罗,es,23,41000,0.15,0.39,robert de niro,2025-10-22 00:35:19,"Knowledge panel,Thumbnail,Sitelinks,Top stories,People also ask,Video preview",1440000,3900,16000,2015-09-01,"Informational,Non-branded,Non-local"
449,cv,简历,es,63,41000,0.80,0.7,canva curriculum,2025-10-21 14:55:19,"Thumbnail,Sitelinks,People also ask,Bottom ads,Paid sitelinks",2180000,148000,150000,2015-09-01,"Informational,Non-branded,Non-local"
450,prensa digital,数字印刷机,es,94,41000,0.60,1.01,periodicos digitales,2025-10-21 09:51:19,,43000,115000,116000,2015-09-01,"Informational,Non-branded,Non-local"
451,alaska,阿拉斯加州,es,25,41000,0.25,0.43,alaska,2025-10-21 22:13:02,"Thumbnail,Sitelinks,Top stories,People also ask,Video preview",878000,11000,22000,2015-09-01,"Informational,Non-branded,Non-local"
452,desempleo,失业,es,19,41000,0.15,0.61,sepe prestaciones,2025-10-21 23:12:39,"Sitelinks,People also ask",103000,106000,106000,2015-09-01,"Informational,Non-branded,Non-local"
453,capitan america,美国队长,es,21,41000,0.40,0.34,capitan america,2025-10-20 22:14:12,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Video preview",200000,3800,3800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
454,tuberculosis,结核,es,39,41000,0.45,0.69,tuberculosis,2025-10-24 17:10:19,"AI Overview,Thumbnail,Sitelinks,People also ask",897000,4200,39000,2015-09-01,"Informational,Non-branded,Non-local"
455,brujas,女巫,es,35,41000,0.10,0.25,brujas,2025-10-23 19:24:53,"People also ask,Thumbnail,Sitelinks,Video preview,Knowledge panel",117000,6300,13000,2015-09-01,"Informational,Non-branded,Local"
456,holanda,荷兰,es,27,41000,0.10,0.45,holanda,2025-10-20 22:34:07,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",250000,8100,26000,2015-09-01,"Informational,Non-branded,Non-local"
457,acai,巴西莓,es,1,41000,0.10,0.51,acai,2025-10-21 21:56:19,"Thumbnail,People also ask,Sitelinks,Video preview",739000,8000,24000,2015-09-01,"Informational,Non-branded,Non-local"
458,verano,夏天,es,12,41000,0.10,0.29,verano,2025-10-24 07:06:10,"Knowledge card,Thumbnail,Top stories,People also ask",138000,2900,9300,2015-09-01,"Informational,Non-branded,Non-local"
459,debate,辩论,es,21,41000,0.10,0.86,el debate,2025-10-21 18:55:37,"Sitelinks,Video preview",371000,372000,390000,2015-09-01,"Informational,Non-branded,Non-local"
460,te matcha,抹茶,es,6,41000,0.45,0.89,matcha,2025-10-21 19:36:17,"People also ask,Shopping,Thumbnail,Sitelinks",91000,10000,51000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
461,lando norris,北方的土地,es,23,41000,0.10,0.47,lando norris,2025-10-21 18:59:02,"Top stories,Thumbnail,Knowledge panel,Sitelinks",1300000,17000,17000,2015-10-11,"Informational,Non-branded,Non-local"
462,papa,爸爸,es,67,40000,0.15,0.32,papa,2025-10-21 02:35:28,"Top stories,Thumbnail,People also ask,Sitelinks,Video preview",792000,8300,28000,2015-09-01,"Informational,Non-branded,Non-local"
463,erling haaland,埃尔林·哈兰德,es,9,40000,0.20,0.77,haaland,2025-10-21 21:01:39,"Thumbnail,Sitelinks,Knowledge panel,Top stories",967000,31000,78000,2018-08-16,"Informational,Non-branded,Non-local"
464,corea del sur,韩国,es,28,40000,0.15,0.51,corea del sur,2025-10-23 00:33:36,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Top stories,Video preview",207000,2900,13000,2015-09-01,"Informational,Non-branded,Non-local"
465,bichon maltes,马尔特斯比雄犬,es,1,40000,0.10,0.35,bichón maltés,2025-10-23 23:38:45,"Thumbnail,Video preview,Knowledge panel",93000,2100,11000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
466,llanes,平原,es,19,40000,0.20,0.39,llanes,2025-10-23 11:17:39,"Thumbnail,People also ask,Sitelinks,Top stories,Video preview,Knowledge panel",47000,11000,11000,2015-09-01,"Informational,Non-branded,Local"
467,galicia,加利西亚,es,81,40000,0.10,0.41,galicia,2025-10-20 23:14:43,"Thumbnail,Sitelinks,Knowledge panel,Top stories,People also ask",469000,5600,8700,2015-09-01,"Informational,Non-branded,Local"
468,autismo,自闭症,es,66,40000,0.30,0.77,tea,2025-10-21 11:55:11,"Featured snippet,Thumbnail,People also ask,Knowledge panel,Sitelinks",561000,8200,48000,2015-09-01,"Informational,Non-branded,Non-local"
469,indonesia,印度尼西亚,es,8,40000,0.10,0.45,indonesia,2025-10-21 03:56:16,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Top stories,Video preview",1880000,3600,12000,2015-09-01,"Informational,Non-branded,Non-local"
470,cambio climático,气候变化,es,68,40000,0.30,0.78,cambio climático,2025-10-21 23:33:42,"Sitelinks,People also ask,Knowledge panel,Top stories,Thumbnail",116000,22000,112000,2015-09-01,"Informational,Non-branded,Non-local"
471,toulouse,图卢兹,es,5,40000,0.15,0.36,toulouse,2025-10-24 16:20:20,"Thumbnail,People also ask,Sitelinks,Video preview,Knowledge panel",508000,1900,1900,2015-09-01,"Informational,Non-branded,Local"
472,pesos colombianos a euros,哥伦比亚比索兑欧元,es,0,40000,0.45,0.67,pesos colombianos a euros,2025-10-21 22:30:18,"Sitelinks,People also ask",53000,37000,37000,2015-09-01,"Informational,Non-branded,Non-local"
473,20,20,es,21,40000,0.35,0.94,20 minutos,2025-10-23 15:45:19,"Sitelinks,People also ask,Thumbnail,Video preview",855000,863000,881000,2015-09-01,"Informational,Non-branded,Non-local"
474,last minute,最后一刻,es,3,40000,0.30,1.03,last minute,2025-10-21 03:05:14,"Sitelinks,People also ask",993000,67000,69000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
475,ciudad real,皇城,es,47,40000,0.40,0.38,ciudad real,2025-10-21 23:08:24,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Top stories",50000,9300,9900,2015-09-01,"Informational,Non-branded,Local"
476,iptv,网络电视,es,14,40000,0.25,0.91,iptv,2025-10-24 23:40:06,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories,Video preview",1160000,16000,31000,2015-09-01,"Informational,Non-branded,Non-local"
477,salou,你好,es,24,40000,0.20,0.37,salou,2025-10-21 01:32:37,"Thumbnail,People also ask,Sitelinks,Top stories",126000,1300,1300,2015-09-01,"Informational,Non-branded,Local"
478,lluvias,下雨,es,35,40000,0.10,0.58,lluvias,2025-10-21 15:13:25,"Top stories,Thumbnail,People also ask,Knowledge panel,Sitelinks",99000,12000,12000,2015-09-01,"Informational,Non-branded,Non-local"
479,episodio de televisión,电视剧集,es,52,40000,0.40,,rtve series,2025-10-22 01:25:48,"Thumbnail,Sitelinks,People also ask,Video preview",40000,74000,77000,2021-07-18,"Informational,Non-branded,Non-local"
480,mediterraneo,地中海,es,14,40000,0.30,0.96,mediterraneo,2025-10-21 10:06:04,Sitelinks,87000,53000,53000,2015-09-01,"Informational,Non-branded,Non-local"
481,sevilla - barcelona,塞维利亚 - 巴塞罗那,es,1,40000,0.15,0.49,sevilla - barcelona,2025-10-21 21:51:32,"People also ask,Top stories,Thumbnail,Video preview,Bottom ads,Paid sitelinks",129000,13000,14000,2015-09-13,"Informational,Non-branded,Local"
482,guia tv hoy,今天的电视指南,es,67,40000,0.80,1.06,programacion tv hoy,2025-10-22 00:37:34,Sitelinks,40000,551000,566000,2015-09-01,"Informational,Non-branded,Non-local"
483,banksy,班克斯,es,44,40000,0.20,0.55,banksy,2025-10-21 19:27:09,"Thumbnail,Knowledge panel,People also ask",687000,2800,2900,2015-09-01,"Informational,Non-branded,Non-local"
484,estepona,埃斯特波纳,es,13,40000,0.15,0.4,estepona,2025-10-21 21:27:24,"Knowledge panel,People also ask,Thumbnail,Sitelinks",108000,1100,1100,2015-09-01,"Informational,Non-branded,Local"
485,pontevedra,蓬特韦德拉,es,52,40000,0.60,0.35,pontevedra,2025-10-21 10:37:47,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Top stories",72000,1900,2500,2015-09-01,"Informational,Non-branded,Local"
486,quien juega hoy,今天谁上场,es,64,40000,0.90,0.95,partidos hoy,2025-10-21 17:12:49,"Sitelinks,People also ask",297000,195000,198000,2015-09-02,"Informational,Non-branded,Non-local"
487,nacional cat,国猫,es,1,40000,0.25,1.04,el nacional cat,2025-10-21 22:40:57,"Sitelinks,Knowledge panel",41000,349000,357000,2015-09-15,"Informational,Non-branded,Non-local"
488,renting coches,租用马车,es,30,40000,0.60,1.63,renting coches,2025-10-21 20:01:18,,43000,29000,30000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
489,ok google,好的谷歌,es,12,40000,0.30,0.13,asistente de google,2025-10-24 12:04:29,"Sitelinks,People also ask,Video preview",1330000,4200,29000,2015-09-01,"Informational,Non-branded,Non-local"
490,croacia,克罗地亚,es,16,39000,0.15,0.44,croacia,2025-10-22 23:30:12,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Top stories,Video preview",215000,4700,23000,2015-09-01,"Informational,Non-branded,Non-local"
491,gestor de contraseñas,密码管理器,es,35,39000,0.60,1.03,gestor de contraseñas,2025-10-24 07:45:54,"People also ask,Video preview",263000,45000,217000,2015-09-02,"Informational,Non-branded,Non-local"
492,tac,塔克,es,12,39000,0.50,0.41,tac,2025-10-22 02:11:27,"Thumbnail,People also ask",255000,7800,11000,2015-09-01,"Informational,Non-branded,Non-local"
493,shiba inu,柴犬,es,0,39000,0.15,0.33,shiba inu,2025-10-24 15:39:14,"Thumbnail,People also ask,Video preview,Sitelinks",1370000,3600,6200,2015-09-01,"Informational,Non-branded,Non-local"
494,zanzibar,桑给巴尔,es,0,39000,0.25,0.42,zanzibar,2025-10-21 06:45:06,"Thumbnail,People also ask,Knowledge panel,Video preview",1220000,4800,8600,2015-09-01,"Informational,Non-branded,Non-local"
495,vida laboral online,线上工作生活,es,17,39000,0.20,1.32,vida laboral,2025-10-21 05:06:27,"Sitelinks,People also ask",40000,1250000,1260000,2015-09-01,"Informational,Transactional,Non-branded,Non-local"
496,precio luz hoy por horas,今天每小时电价,es,1,39000,0.35,1.14,precio de la luz hoy,2025-10-24 05:20:05,"Sitelinks,Top stories,Thumbnail,People also ask",39000,1630000,1640000,2015-11-11,"Informational,Non-branded,Non-local"
497,kit digital,套件数字,es,16,39000,1.10,1,kit digital,2025-10-21 19:57:12,"Sitelinks,Top stories,Thumbnail,People also ask",43000,23000,23000,2016-05-12,"Informational,Non-branded,Non-local"
498,yves saint laurent,伊夫·圣洛朗,es,43,39000,0.30,0.54,ysl,2025-10-21 12:03:40,"Thumbnail,Sitelinks,People also ask",877000,26000,35000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
499,esquelas,骷髅,es,9,39000,0.40,1.08,esquelas diario vasco,2025-10-24 05:23:50,Sitelinks,50000,440000,445000,2015-09-01,"Informational,Non-branded,Non-local"
500,pomodoro timer,番茄计时器,es,89,39000,0.15,1.18,pomodoro timer,2025-10-24 17:50:58,"Sitelinks,Knowledge panel,Video preview",531000,39000,663000,2015-09-01,"Informational,Non-branded,Non-local"
501,sofia vergara,索菲亚·维加拉,es,31,39000,0.20,0.44,sofia vergara,2025-10-21 17:54:36,"People also ask,Knowledge panel,Thumbnail,Sitelinks",1010000,2200,2200,2015-09-01,"Informational,Non-branded,Non-local"
502,coliseo romano,罗马竞技场,es,10,39000,0.50,0.5,coliseo romano,2025-10-21 23:56:17,"Thumbnail,Sitelinks,People also ask,Top stories,Knowledge panel",152000,24000,64000,2015-09-01,"Informational,Non-branded,Non-local"
503,usd to eur,美元兑欧元,es,24,39000,0.25,0.44,dolares a euros,2025-10-21 18:04:47,Sitelinks,799000,67000,67000,2015-09-01,"Informational,Non-branded,Non-local"
504,hip thrust,髋部推力,es,0,39000,0.10,0.29,hip thrust,2025-10-21 15:16:53,"People also ask,Video preview,Thumbnail",575000,2200,2200,2015-09-01,"Informational,Non-branded,Non-local"
505,rumania,罗马尼亚,es,11,39000,0.10,0.47,rumania,2025-10-23 10:55:17,"Knowledge panel,Thumbnail,People also ask,Sitelinks,Top stories,Video preview",106000,3000,3000,2015-09-01,"Informational,Non-branded,Non-local"
506,punta cana,蓬塔卡纳,es,7,39000,0.20,0.36,punta cana,2025-10-21 06:15:38,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",997000,2200,23000,2015-09-01,"Informational,Commercial,Non-branded,Local"
507,pablo iglesias,巴勃罗·伊格莱西亚斯,es,27,39000,0.35,0.75,pablo iglesias,2025-10-21 06:16:21,"Top stories,Thumbnail,Knowledge panel,People also ask",48000,5900,7100,2015-09-01,"Informational,Non-branded,Non-local"
508,hemorroides,痔疮,es,20,39000,0.15,0.79,hemorroides,2025-10-21 09:41:13,"Thumbnail,People also ask,Sitelinks,Knowledge panel",419000,31000,166000,2015-09-01,"Informational,Non-branded,Non-local"
509,mezquita de cordoba,科尔多瓦清真寺,es,16,39000,0.45,0.66,mezquita de cordoba,2025-10-21 23:31:02,"Sitelinks,Knowledge panel,People also ask,Video preview",49000,18000,23000,2015-09-01,"Informational,Non-branded,Non-local"
510,corea del norte,北朝鲜,es,12,39000,0.10,0.85,corea del norte,2025-10-21 05:43:45,"Knowledge panel,Top stories,Thumbnail,Sitelinks",198000,5800,22000,2015-09-01,"Informational,Non-branded,Non-local"
511,miami,迈阿密,es,33,39000,0.15,0.33,miami,2025-10-21 17:01:36,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Top stories",1250000,1900,1900,2015-09-01,"Informational,Non-branded,Local"
512,la vida laboral,工作生活,es,46,39000,0.15,1.33,vida laboral,2025-10-21 13:52:09,Sitelinks,44000,1230000,1250000,2015-09-01,"Informational,Non-branded,Non-local"
513,vies,竞争,es,0,39000,0.50,1.13,vies,2025-10-24 15:13:51,"People also ask,Knowledge panel,Video preview",422000,31000,31000,2015-09-01,"Informational,Non-branded,Non-local"
514,cif,到岸价格,es,0,38000,0.20,0.47,cif,2025-10-21 12:18:02,"People also ask,Knowledge panel",252000,2700,3000,2015-09-01,"Informational,Non-branded,Non-local"
515,new york,纽约,es,57,38000,0.15,0.33,nueva york,2025-10-21 12:42:17,"Thumbnail,Sitelinks,People also ask,Knowledge panel",1980000,6700,24000,2015-09-01,"Informational,Non-branded,Local"
516,guanciale,下巴,es,0,38000,0.10,0.28,guanciale,2025-10-21 17:21:33,"Shopping,Thumbnail,People also ask",441000,8000,8000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
517,adele,阿黛尔,es,50,38000,0.10,0.62,adele,2025-10-23 05:20:52,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",1320000,3000,21000,2015-09-01,"Informational,Non-branded,Non-local"
518,bisglicinato de magnesio,双甘氨酸镁,es,0,38000,0.20,1.05,bisglicinato de magnesio,2025-10-21 07:03:16,"Featured snippet,People also ask",81000,21000,23000,2015-09-05,"Informational,Non-branded,Non-local"
519,mindfulness,正念,es,36,38000,0.10,0.66,mindfulness,2025-10-21 17:18:24,"People also ask,Video preview",459000,7700,23000,2015-09-01,"Informational,Non-branded,Non-local"
520,renta 2023,租赁 2023,es,2,38000,0.20,,declaracion de la renta 2023,2025-10-21 11:32:48,"Sitelinks,People also ask",42000,66000,66000,2022-01-09,"Informational,Non-branded,Non-local"
521,folladas,性交,es,0,38000,0.35,1.37,folladas,2025-10-21 04:28:12,,80000,9600,19000,2015-09-01,"Non-branded,Non-local"
522,mecanografia,打字,es,55,38000,0.35,1.15,mecanografia,2025-10-24 13:02:03,"Sitelinks,Knowledge panel,People also ask,Video preview",107000,97000,179000,2015-09-01,"Informational,Non-branded,Non-local"
523,tanzania,坦桑尼亚,es,13,38000,0.40,0.39,tanzania,2025-10-24 08:03:13,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Video preview",631000,2700,5000,2015-09-01,"Informational,Non-branded,Non-local"
524,euro a dolar,美元兑欧元,es,16,38000,0.15,0.47,cambio euro dolar,2025-10-21 21:28:33,People also ask,144000,78000,173000,2015-09-01,"Informational,Non-branded,Non-local"
525,ultima hora mallorca,最后一刻 马洛卡,es,45,38000,0.40,1.01,ultima hora,2025-10-21 05:41:52,Sitelinks,42000,267000,271000,2015-09-01,"Informational,Non-branded,Local"
526,pull,拉,es,3,38000,0.15,0.95,pull,2025-10-21 21:51:19,"Sitelinks,Local pack,People also ask,Video preview",197000,40000,41000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
527,cupon de hoy,今天的优惠券,es,46,38000,0.35,1.11,cupon once,2025-10-25 00:42:12,"Top stories,Thumbnail,People also ask",39000,371000,372000,2015-09-01,"Informational,Non-branded,Non-local"
528,aveiro,阿威罗,es,5,38000,0.30,0.39,aveiro,2025-10-21 10:02:50,"Knowledge panel,People also ask,Thumbnail,Sitelinks",152000,1000,1000,2015-09-01,"Informational,Non-branded,Local"
529,lotería de navidad,圣诞彩票,es,61,38000,0.80,1.07,loteria nacional,2025-10-21 07:04:10,"Knowledge card,Sitelinks,Top stories,Thumbnail",40000,2710000,3180000,2015-09-03,"Informational,Commercial,Transactional,Non-branded,Non-local"
530,retinol,视黄醇,es,2,38000,0.25,0.6,retinol,2025-10-24 02:23:04,"People also ask,Sitelinks,Knowledge panel,Video preview",1010000,7200,35000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
531,kombucha,康普茶,es,14,38000,0.10,0.76,kombucha,2025-10-21 14:23:12,"Thumbnail,People also ask,Sitelinks,Shopping,Video preview",1050000,31000,62000,2015-09-01,"Informational,Non-branded,Non-local"
532,gafas de sol,太阳镜,es,16,38000,0.20,0.83,gafas de sol,2025-10-24 19:09:05,"Sitelinks,Thumbnail,Shopping,People also ask,Video preview",71000,10000,11000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
533,gandia,获得,es,37,38000,0.15,0.41,gandia,2025-10-21 12:03:04,"Knowledge panel,Thumbnail,Sitelinks,Top stories,People also ask",55000,13000,13000,2015-09-01,"Informational,Non-branded,Local"
534,oposición,反对,es,19,38000,0.35,0.38,oposición,2025-10-21 06:40:17,"Sitelinks,Top stories,Thumbnail,Knowledge panel",44000,8700,8900,2015-09-01,"Informational,Non-branded,Non-local"
535,hondarribia,沙洲,es,14,38000,0.20,0.43,hondarribia,2025-10-24 10:07:23,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories,Video preview",56000,400,450,2015-09-01,"Informational,Non-branded,Local"
536,michelle jenner,米歇尔·詹纳,es,2,38000,0.10,0.55,michelle jenner,2025-10-21 23:08:01,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Top stories",71000,1400,1400,2015-09-01,"Informational,Non-branded,Non-local"
537,miguel lago,米格尔·拉戈,es,2,38000,0.10,0.58,miguel lago,2025-10-21 23:43:32,"Thumbnail,People also ask,Knowledge panel,Top stories,Video preview",39000,2100,2100,2015-09-01,"Informational,Non-branded,Non-local"
538,fomo,福莫,es,6,37000,0.20,0.47,fomo,2025-10-24 18:23:30,"Featured snippet,People also ask,Knowledge panel,Video preview",575000,8700,20000,2015-09-01,"Informational,Non-branded,Non-local"
539,manhwa,漫画,es,4,37000,0.40,0.38,manhwa,2025-10-24 13:28:18,"People also ask,Sitelinks,Video preview,Knowledge panel",2230000,6500,6500,2015-09-03,"Informational,Commercial,Non-branded,Non-local"
540,aranjuez,阿兰胡埃斯,es,45,37000,0.30,0.45,aranjuez,2025-10-22 22:24:34,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Top stories,Video preview",49000,10000,11000,2015-09-01,"Informational,Non-branded,Local"
541,foto,照片,es,51,37000,0.25,0.39,fotos,2025-10-22 00:00:24,"Thumbnail,Sitelinks",777000,64000,366000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
542,coños,娘们,es,6,37000,0.10,1.05,coños,2025-10-21 21:34:06,,58000,19000,29000,2015-09-01,"Informational,Non-branded,Non-local"
543,islas azores,亚速尔群岛,es,15,37000,0.15,0.54,islas azores,2025-10-21 12:34:14,"Thumbnail,People also ask,Knowledge panel",43000,9000,9000,2015-09-01,"Informational,Non-branded,Non-local"
544,seguro coche,汽车保险,es,33,37000,3.50,1.1,seguro coche,2025-10-21 00:42:20,"Sitelinks,Knowledge panel",40000,37000,38000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
545,precio petroleo,石油价格,es,30,37000,1.20,1.15,brent,2025-10-24 16:15:32,"Sitelinks,Top stories,Thumbnail,People also ask,Video preview",41000,128000,142000,2015-09-01,"Informational,Non-branded,Non-local"
546,grison,格里森,es,2,37000,0.80,0.61,grison,2025-10-21 09:33:17,"People also ask,Knowledge panel,Sitelinks,Thumbnail,Top stories,Video preview",61000,5000,5000,2015-09-09,"Informational,Non-branded,Non-local"
547,tarifa,速度,es,42,37000,0.10,0.35,tarifa,2025-10-24 15:23:14,"Top stories,Thumbnail,People also ask,Sitelinks,Knowledge panel",112000,9600,10000,2015-09-01,"Informational,Non-branded,Local"
548,los angeles,洛杉矶,es,25,37000,0.20,0.31,los angeles,2025-10-21 11:11:50,"Sitelinks,Knowledge panel,People also ask,Top stories,Thumbnail,Video preview",1960000,4100,14000,2015-09-01,"Informational,Non-branded,Local"
549,convertir a pdf,转换为 pdf,es,49,37000,0.10,1.28,i love pdf,2025-10-21 23:22:04,Sitelinks,230000,1130000,4820000,2015-09-01,"Informational,Non-branded,Non-local"
550,nie,不,es,16,37000,0.30,0.37,nie,2025-10-21 05:37:55,"Sitelinks,People also ask,Knowledge panel",130000,13000,15000,2015-09-01,"Informational,Non-branded,Non-local"
551,roquetas de mar,海石,es,24,37000,0.20,0.42,roquetas de mar,2025-10-21 17:07:50,"People also ask,Thumbnail,Sitelinks",52000,3600,3600,2015-09-01,"Informational,Non-branded,Local"
552,escape room,密室逃脱,es,28,37000,0.25,0.52,escape room,2025-10-22 00:39:18,"Sitelinks,Knowledge panel,Thumbnail",970000,6100,6100,2015-09-01,"Informational,Non-branded,Non-local"
553,feijoo,费乔,es,3,37000,0.45,0.57,alberto núñez feijóo familia,2025-10-22 23:24:35,"Top stories,Thumbnail,People also ask,Sitelinks,Knowledge panel",39000,6600,6700,2015-09-01,"Informational,Non-branded,Non-local"
554,vitamina c,维生素c,es,42,37000,0.30,0.6,vitamina c,2025-10-21 19:54:26,"People also ask,Sitelinks",523000,20000,79000,2015-09-01,"Informational,Non-branded,Non-local"
555,caceres,卡塞雷斯,es,61,37000,0.20,0.35,caceres,2025-10-24 10:11:44,"Thumbnail,Sitelinks,Knowledge panel,People also ask,Top stories,Video preview",59000,8900,9200,2015-09-01,"Informational,Non-branded,Local"
556,el tiempo en ourense,奥伦塞的天气,es,0,37000,0.10,0.7,el tiempo en ourense,2025-10-21 08:44:34,Knowledge card,37000,5900,5900,2015-09-01,"Informational,Non-branded,Local"
557,zahara de los atunes,金枪鱼收获,es,10,37000,0.25,0.44,zahara de los atunes,2025-10-21 08:15:48,"Knowledge panel,People also ask,Thumbnail,Sitelinks",44000,2700,2800,2015-09-01,"Informational,Non-branded,Local"
558,informe de vida laboral,工作生活报告,es,19,37000,0.20,1.22,vida laboral,2025-10-24 12:05:53,"Sitelinks,Video preview",38000,1250000,1260000,2015-09-01,"Informational,Transactional,Non-branded,Non-local"
559,elecciones estados unidos,美国选举,es,18,36000,0.30,0.7,elecciones eeuu,2025-10-22 21:07:56,"Sitelinks,Video preview",620000,135000,847000,2015-09-01,"Informational,Non-branded,Non-local"
560,capilla sixtina,西斯廷教堂,es,28,36000,0.40,0.53,capilla sixtina,2025-10-24 03:30:24,"Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",86000,14000,14000,2015-09-01,"Informational,Non-branded,Non-local"
561,sintomas covid,症状,es,0,36000,0.25,,sintomas covid,2025-10-21 17:51:24,"AI Overview,Thumbnail,Top stories,People also ask",94000,22000,68000,2020-02-23,"Informational,Non-branded,Non-local"
562,judeline,朱德琳,es,8,36000,0.10,,judeline,2025-10-20 23:15:54,"Knowledge panel,Thumbnail,Sitelinks,Video preview,People also ask",46000,2000,2200,2018-11-18,"Informational,Non-branded,Non-local"
563,comida,食物,es,6,36000,0.45,0.21,comida,2025-10-21 18:28:50,"Thumbnail,Sitelinks,Video preview",358000,4500,4500,2015-09-01,"Informational,Non-branded,Non-local"
564,reus,雷乌斯,es,45,36000,0.35,0.33,ajuntament de reus,2025-10-21 17:14:16,"Sitelinks,Knowledge panel,Thumbnail,Top stories",116000,7100,7100,2015-09-01,"Informational,Non-branded,Local"
565,renting,出租,es,22,36000,0.60,1.31,renting coches,2025-10-21 00:24:32,"Thumbnail,Sitelinks",59000,25000,26000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
566,fusión de emojis,表情符号融合,es,1,36000,0.70,,fusión de emojis,2025-10-24 12:52:10,"AI Overview,Thumbnail,People also ask",36000,15000,15000,2023-04-30,"Informational,Non-branded,Non-local"
567,vpn gratis,免费VPN,es,45,36000,0.50,1.27,vpn gratis,2025-10-21 06:40:10,"Sitelinks,People also ask,Video preview",222000,16000,18000,2015-09-02,"Informational,Non-branded,Non-local"
568,bulgaria,保加利亚,es,9,36000,0.10,0.44,bulgaria,2025-10-21 18:28:56,"Knowledge panel,Thumbnail,Sitelinks,People also ask,Top stories,Video preview",657000,2700,5900,2015-09-01,"Informational,Non-branded,Non-local"
569,web app,网络应用程序,es,2,36000,0.45,1.12,web app,2025-10-24 18:42:25,"Sitelinks,Video preview",356000,84000,920000,2015-09-01,"Informational,Non-branded,Non-local"
570,stickers,贴纸,es,16,36000,0.60,0.43,stickers,2025-10-21 18:10:58,"Top ads,Shopping Ads,Thumbnail,Sitelinks,People also ask,Bottom ads,Paid sitelinks",770000,18000,18000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
571,monasterio de piedra,石头修道院,es,2,36000,0.15,0.76,monasterio de piedra,2025-10-21 01:57:31,"Sitelinks,People also ask,Knowledge panel,Video preview",38000,16000,16000,2015-09-01,"Informational,Non-branded,Non-local"
572,frigiliana,弗里希利亚纳,es,12,36000,0.25,0.46,frigiliana,2025-10-21 12:41:45,"People also ask,Knowledge panel,Thumbnail,Sitelinks",64000,1800,1800,2015-09-01,"Informational,Non-branded,Local"
573,bratislava,布拉迪斯拉发,es,2,36000,0.10,0.31,bratislava,2025-10-21 03:53:59,"Knowledge panel,People also ask,Thumbnail,Sitelinks,Video preview",482000,1600,1600,2015-09-01,"Informational,Non-branded,Local"
574,david cantero,大卫·坎特罗,es,1,36000,0.20,0.49,david cantero,2025-10-21 09:28:14,"Thumbnail,People also ask,Video preview,Top stories",38000,2700,2700,2015-09-01,"Informational,Non-branded,Non-local"
575,crm,客户关系管理,es,37,36000,1.70,0.56,crm,2025-10-21 19:49:45,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",1330000,7200,22000,2015-09-01,"Informational,Non-branded,Non-local"
576,midgt,中型,es,30,36000,0.10,0.65,dgt,2025-10-24 04:47:53,"Sitelinks,Video preview",38000,431000,438000,2017-10-27,"Informational,Navigational,Non-branded,Non-local"
577,talk ai,谈艾,es,84,36000,0.35,,talk ai,2025-10-24 00:57:56,"Sitelinks,Video preview",309000,17000,387000,2020-10-29,"Informational,Non-branded,Non-local"
